snapshot_date,provider_id,provider_name,raw_model_name,canonical_model,model_family,tier,channel_type,unit,price_usd,source_url,captured_at,confidence,method,notes
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-pro-preview,,,,aggregator,per_1m_input_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784991+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-pro-preview,,,,aggregator,per_1m_output_tokens,12.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784995+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3.1-pro-preview,,,,aggregator,per_image,2e-06,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.784999+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-sonnet-4.6,claude-sonnet-4.6,claude,2.0,aggregator,per_1m_input_tokens,3.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785003+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-sonnet-4.6,claude-sonnet-4.6,claude,2.0,aggregator,per_1m_output_tokens,15.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785007+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.5-plus-02-15,,,,aggregator,per_1m_input_tokens,0.26,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785012+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.5-plus-02-15,,,,aggregator,per_1m_output_tokens,1.56,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785018+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.5-397b-a17b,,,,aggregator,per_1m_input_tokens,0.39,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785024+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3.5-397b-a17b,,,,aggregator,per_1m_output_tokens,2.34,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785028+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2.5,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785032+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2.5,,,,aggregator,per_1m_output_tokens,1.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785037+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-5,,,,aggregator,per_1m_input_tokens,0.6,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785041+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-5,,,,aggregator,per_1m_output_tokens,1.92,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785045+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-max-thinking,,,,aggregator,per_1m_input_tokens,0.78,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785050+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-max-thinking,,,,aggregator,per_1m_output_tokens,3.9,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785054+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.6,,,,aggregator,per_1m_input_tokens,5.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785059+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.6,,,,aggregator,per_1m_output_tokens,25.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785063+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-coder-next,,,,aggregator,per_1m_input_tokens,0.11,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785069+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-coder-next,,,,aggregator,per_1m_output_tokens,0.7999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785073+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,stepfun/step-3.5-flash,,,,aggregator,per_1m_input_tokens,0.09,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785078+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,stepfun/step-3.5-flash,,,,aggregator,per_1m_output_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785082+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,moonshotai/kimi-k2.5,,,,aggregator,per_1m_input_tokens,0.39999999999999997,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785087+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,moonshotai/kimi-k2.5,,,,aggregator,per_1m_output_tokens,1.9,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785091+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,upstage/solar-pro-3,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785095+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,upstage/solar-pro-3,,,,aggregator,per_1m_output_tokens,0.6,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785099+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2-her,,,,aggregator,per_1m_input_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785104+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2-her,,,,aggregator,per_1m_output_tokens,1.2,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785108+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,writer/palmyra-x5,,,,aggregator,per_1m_input_tokens,0.6,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785112+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,writer/palmyra-x5,,,,aggregator,per_1m_output_tokens,6.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785117+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-audio,,,,aggregator,per_1m_input_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785122+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-audio,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785128+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-audio-mini,,,,aggregator,per_1m_input_tokens,0.6,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785132+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-audio-mini,,,,aggregator,per_1m_output_tokens,2.4,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785137+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.7-flash,,,,aggregator,per_1m_input_tokens,0.06,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785141+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.7-flash,,,,aggregator,per_1m_output_tokens,0.39999999999999997,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785145+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-codex,,,,aggregator,per_1m_input_tokens,1.75,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785150+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-codex,,,,aggregator,per_1m_output_tokens,14.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785154+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,bytedance-seed/seed-1.6-flash,,,,aggregator,per_1m_input_tokens,0.075,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785158+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,bytedance-seed/seed-1.6-flash,,,,aggregator,per_1m_output_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785162+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,bytedance-seed/seed-1.6,,,,aggregator,per_1m_input_tokens,0.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785167+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,bytedance-seed/seed-1.6,,,,aggregator,per_1m_output_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785171+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2.1,,,,aggregator,per_1m_input_tokens,0.29,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785175+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2.1,,,,aggregator,per_1m_output_tokens,0.95,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785180+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.7,,,,aggregator,per_1m_input_tokens,0.39999999999999997,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785184+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.7,,,,aggregator,per_1m_output_tokens,1.75,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785188+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-flash-preview,,,,aggregator,per_1m_input_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785192+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-flash-preview,,,,aggregator,per_1m_output_tokens,3.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785197+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-flash-preview,,,,aggregator,per_image,5e-07,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785203+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,xiaomi/mimo-v2-flash,,,,aggregator,per_1m_input_tokens,0.09999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785208+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,xiaomi/mimo-v2-flash,,,,aggregator,per_1m_output_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785212+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nvidia/nemotron-3-nano-30b-a3b,,,,aggregator,per_1m_input_tokens,0.049999999999999996,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785217+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nvidia/nemotron-3-nano-30b-a3b,,,,aggregator,per_1m_output_tokens,0.19999999999999998,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785221+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-chat,,,,aggregator,per_1m_input_tokens,1.75,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785226+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-chat,,,,aggregator,per_1m_output_tokens,14.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785230+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-pro,,,,aggregator,per_1m_input_tokens,21.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785235+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2-pro,,,,aggregator,per_1m_output_tokens,168.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785240+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2,,,,aggregator,per_1m_input_tokens,1.75,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785244+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.2,,,,aggregator,per_1m_output_tokens,14.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785248+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/devstral-2512,,,,aggregator,per_1m_input_tokens,0.39999999999999997,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785253+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/devstral-2512,,,,aggregator,per_1m_output_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785257+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,relace/relace-search,,,,aggregator,per_1m_input_tokens,1.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785261+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,relace/relace-search,,,,aggregator,per_1m_output_tokens,3.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785267+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.6v,,,,aggregator,per_1m_input_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785272+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,z-ai/glm-4.6v,,,,aggregator,per_1m_output_tokens,0.8999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785276+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nex-agi/deepseek-v3.1-nex-n1,,,,aggregator,per_1m_input_tokens,0.135,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785281+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nex-agi/deepseek-v3.1-nex-n1,,,,aggregator,per_1m_output_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785285+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,essentialai/rnj-1-instruct,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785289+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,essentialai/rnj-1-instruct,,,,aggregator,per_1m_output_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785293+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex-max,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785298+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex-max,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785303+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,amazon/nova-2-lite-v1,,,,aggregator,per_1m_input_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785307+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,amazon/nova-2-lite-v1,,,,aggregator,per_1m_output_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785311+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-14b-2512,,,,aggregator,per_1m_input_tokens,0.19999999999999998,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785315+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-14b-2512,,,,aggregator,per_1m_output_tokens,0.19999999999999998,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785320+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-8b-2512,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785324+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-8b-2512,,,,aggregator,per_1m_output_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785328+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-3b-2512,,,,aggregator,per_1m_input_tokens,0.09999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785333+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/ministral-3b-2512,,,,aggregator,per_1m_output_tokens,0.09999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785337+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/mistral-large-2512,,,,aggregator,per_1m_input_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785341+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/mistral-large-2512,,,,aggregator,per_1m_output_tokens,1.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785346+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,arcee-ai/trinity-mini,,,,aggregator,per_1m_input_tokens,0.045,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785350+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,arcee-ai/trinity-mini,,,,aggregator,per_1m_output_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785354+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,deepseek/deepseek-v3.2,,,,aggregator,per_1m_input_tokens,0.2288,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785359+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,deepseek/deepseek-v3.2,,,,aggregator,per_1m_output_tokens,0.3432,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785363+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,prime-intellect/intellect-3,,,,aggregator,per_1m_input_tokens,0.19999999999999998,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785367+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,prime-intellect/intellect-3,,,,aggregator,per_1m_output_tokens,1.1,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785372+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.5,,,,aggregator,per_1m_input_tokens,5.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785376+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-opus-4.5,,,,aggregator,per_1m_output_tokens,25.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785382+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,allenai/olmo-3-32b-think,,,,aggregator,per_1m_input_tokens,0.15,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785387+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,allenai/olmo-3-32b-think,,,,aggregator,per_1m_output_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785392+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-pro-image-preview,,,,aggregator,per_1m_input_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785398+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-pro-image-preview,,,,aggregator,per_1m_output_tokens,12.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785403+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,google/gemini-3-pro-image-preview,,,,aggregator,per_image,2e-06,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785409+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,deepcogito/cogito-v2.1-671b,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785415+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,deepcogito/cogito-v2.1-671b,,,,aggregator,per_1m_output_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785419+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785424+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785428+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-chat,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785432+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-chat,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785437+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex,,,,aggregator,per_1m_input_tokens,1.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785441+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785445+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex-mini,,,,aggregator,per_1m_input_tokens,0.25,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785449+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5.1-codex-mini,,,,aggregator,per_1m_output_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785454+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,moonshotai/kimi-k2-thinking,,,,aggregator,per_1m_input_tokens,0.6,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785458+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,moonshotai/kimi-k2-thinking,,,,aggregator,per_1m_output_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785462+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,amazon/nova-premier-v1,,,,aggregator,per_1m_input_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785467+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,amazon/nova-premier-v1,,,,aggregator,per_1m_output_tokens,12.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785471+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,perplexity/sonar-pro-search,,,,aggregator,per_1m_input_tokens,3.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785476+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,perplexity/sonar-pro-search,,,,aggregator,per_1m_output_tokens,15.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785480+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/voxtral-small-24b-2507,,,,aggregator,per_1m_input_tokens,0.09999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785485+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,mistralai/voxtral-small-24b-2507,,,,aggregator,per_1m_output_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785489+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-oss-safeguard-20b,,,,aggregator,per_1m_input_tokens,0.075,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785493+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-oss-safeguard-20b,,,,aggregator,per_1m_output_tokens,0.3,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785497+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2,,,,aggregator,per_1m_input_tokens,0.255,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785502+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,minimax/minimax-m2,,,,aggregator,per_1m_output_tokens,1.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785506+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-32b-instruct,,,,aggregator,per_1m_input_tokens,0.10400000000000001,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785511+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-32b-instruct,,,,aggregator,per_1m_output_tokens,0.41600000000000004,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785515+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,ibm-granite/granite-4.0-h-micro,,,,aggregator,per_1m_input_tokens,0.017,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785520+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,ibm-granite/granite-4.0-h-micro,,,,aggregator,per_1m_output_tokens,0.112,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785524+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,microsoft/phi-4-mini-instruct,,,,aggregator,per_1m_input_tokens,0.08,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785529+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,microsoft/phi-4-mini-instruct,,,,aggregator,per_1m_output_tokens,0.35,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785533+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5-image-mini,,,,aggregator,per_1m_input_tokens,2.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785537+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5-image-mini,,,,aggregator,per_1m_output_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785542+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-haiku-4.5,,,,aggregator,per_1m_input_tokens,1.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785548+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,anthropic/claude-haiku-4.5,,,,aggregator,per_1m_output_tokens,5.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785552+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-8b-thinking,,,,aggregator,per_1m_input_tokens,0.117,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785556+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-8b-thinking,,,,aggregator,per_1m_output_tokens,1.365,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785561+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-8b-instruct,,,,aggregator,per_1m_input_tokens,0.08,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785567+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,qwen/qwen3-vl-8b-instruct,,,,aggregator,per_1m_output_tokens,0.5,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785571+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5-image,,,,aggregator,per_1m_input_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785575+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/gpt-5-image,,,,aggregator,per_1m_output_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785580+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/o3-deep-research,,,,aggregator,per_1m_input_tokens,10.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785584+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/o3-deep-research,,,,aggregator,per_1m_output_tokens,40.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785588+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/o4-mini-deep-research,,,,aggregator,per_1m_input_tokens,2.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785593+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,openai/o4-mini-deep-research,,,,aggregator,per_1m_output_tokens,8.0,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785597+00:00,high,json-api,
2026-06-07,openrouter,OpenRouter,nvidia/llama-3.3-nemotron-super-49b-v1.5,,,,aggregator,per_1m_input_tokens,0.09999999999999999,https://openrouter.ai/api/v1/models,2026-06-07T06:46:33.785601+00:00,high,json-api,
